1238942.0;ACME EAGLE INC;101 KAPPA DR;1;2;true;1.0;1.0
1356797.0;ACME EAGLE INC*;101 KAPPA DR;1;0;false;1.0;0.0
1256114.0;ACME FOOD INC - CARLISLE*;1149 HARRISBURG PIKE;2;6;true;1.0;1.0
2035525.0;ACME FOOD INC*;1149 HARRISBURG PIKE;2;0;false;1.0;0.0
1361081.0;ACME FOOD INC. - CARLISLE;1149 HARRISBURG PIKE;2;0;false;1.0;0.0
1748776.0;ACME FOODS;1149 HARRISBURG PIKE;2;0;false;1.0;0.0
1934897.0;ACME FOODS *;1149 HARRISBURG PIKE;2;0;false;1.0;0.0
1354602.0;ACME OF CARLISLE;1149 HARRISBURG PIKE;2;0;false;1.0;0.0
1256111.0;ACME FOOD INC--LANDOVER*;PO BOX 7500;4;4;true;1.0;0.9090909090909091
1244625.0;GATEHOUSE MEDIA MASS. 1 INC *;PO BOX 1500;4;0;false;0.9090909090909091;0.0
1240783.0;GATEHOUSE MEDIA MASSACHUSETTS I INC;PO BOX 1500;4;0;false;0.9090909090909091;0.0
1237943.0;GATEHOUSE MEDIA NE  (APS);PO BOX 1500;4;0;false;0.9090909090909091;0.0
1750749.0;Goodyear Tire & Rubber Company The;1144 E. Market St.;9;2;true;1.0;1.0
51291.0;Goodyear Tire & Rubber Company The;1144 E. Market St.;9;0;false;1.0;0.0
1237383.0;GOODYEAR TIRE AND RUBBER CO.;1144 E MARKET ST;10;2;true;1.0;1.0
55967.0;GOODYEAR TIRE AND RUBBER CO.;1144 E MARKET ST;10;0;false;1.0;0.0
1364950.0;GOODYS FAMILY CLOTHING   IA;400 GOODYS LN;11;2;true;1.0;1.0
1256932.0;GOODYS FAMILY CLOTHING INC;400 GOODYS LN;11;0;false;1.0;0.0
1243242.0;GOOGLE  INC;1600 AMPHITHEATRE PKWY;12;4;true;1.0;0.8181818181818181
1241058.0;GOOGLE INC;1600 AMPHITHEATRE PARKWAY;12;0;false;0.88;0.0
1365979.0;GOOGLE INC;1600 AMPHITHEATRE PARKWAY;12;0;false;0.88;0.0
1750751.0;GOOGLE INC.;1600 Amphitheatre Pkwy.;12;0;false;0.8181818181818181;0.0
1342478.0;GAGE MARKETING;101 UNION ST;16;3;true;1.0;1.0
1352083.0;GAGE MARKETING;10000 HWY 55;16;0;false;1.0;0.0
1736156.0;GAGE MARKETING;10000 HIGHWAY 55;16;0;false;1.0;0.0
1343350.0;GAGE MARKETING GROUP LLC;4701 KARMAN AVE;17;3;true;1.0;1.0
1364276.0;GAGE MARKETING GROUP LLC;10000 HIGHWAY 55 STE 300;17;0;false;1.0;0.0
1246073.0;GAGE MARKETING GROUP LLC;10000 HIGHWAY 55;17;0;false;1.0;0.0
1364608.0;GALLERY MODEL HOMES INC.;6006 NORTH FWY;29;2;true;1.0;1.0
1248284.0;GALLERY MODEL HOMES INC.;6006 NORTH FWY;29;0;false;1.0;0.0
1364097.0;GALYAN'S;;34;6;true;1.0;1.0
1364840.0;GAMESTOP CORP;;34;0;false;1.0;0.0
1364277.0;GANDER MOUNTAIN;;34;0;false;1.0;0.0
1362022.0;GANNETT FLEMING INC;;34;0;false;1.0;0.0
