1;9223372036854775807;-32768;false;-128;f;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-08-25;Theodore;[Franklin, Buchanan, Saint Paul];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
2;9223372036854775807;-32768;true;-128;g;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-06-29;James;[Millard, Tyler, Phoenix];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
3;9223372036854775807;-32768;false;-128;f;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2018-01-01;Gerald;[Zachary, Garfield, Lansing];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
4;9223372036854775807;-32768;false;-128;g;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2018-03-11;Harry;[Theodore, Hoover, Olympia];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
5;9223372036854775807;-32768;true;-128;g;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-07-18;John;[Abraham, Adams, Raleigh];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
6;9223372036854775807;-32768;false;-128;e;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-04-22;Grover;[Ronald, McKinley, Columbus];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
7;9223372036854775807;-32768;false;-128;b;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-02-15;Warren;[James, Roosevelt, Frankfort];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
8;9223372036854775807;-32768;true;-128;e;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-02-11;Martin;[Rutherford, Tyler, Augusta];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
9;9223372036854775807;-32768;false;-128;b;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2018-01-24;Harry;[Bill, Pierce, Saint Paul];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
10;9223372036854775807;-32768;true;-128;b;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-10-28;William;[Thomas, Madison, Nashville];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
11;9223372036854775807;-32768;true;-128;f;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-02-10;Ronald;[Thomas, Madison, Tallahassee];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
12;9223372036854775807;-32768;false;-128;a;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2018-01-09;Rutherford;[Ronald, Fillmore, Springfield];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
13;9223372036854775807;-32768;false;-128;d;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2018-04-18;Dwight;[Thomas, Harrison, Boston];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
14;9223372036854775807;-32768;true;-128;b;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2018-01-11;Zachary;[James, Cleveland, Baton Rouge];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
15;9223372036854775807;-32768;false;-128;e;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-04-20;Herbert;[Rutherford, Adams, Jackson];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
16;9223372036854775807;-32768;true;-128;g;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-07-22;Woodrow;[Herbert, Jackson, Concord];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
17;9223372036854775807;-32768;true;-128;e;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-08-02;Benjamin;[Thomas, Ford, Albany];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
18;9223372036854775807;-32768;false;-128;g;1.7976931348623157E308;3.4028235E38;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368;2017-10-10;James;[Grover, Clinton, Little Rock];{"Id":1,"Name":"Kelly","Class":["Math","English","Music"]}
