1356797.0;ACME EAGLE INC*;101 KAPPA DR;0;false;0.9333333333333333;0.0;0.9333333333333333
1361081.0;ACME FOOD INC. - CARLISLE;1149 HARRISBURG PIKE;0;false;0.92;0.0;0.92
51291.0;Goodyear Tire & Rubber Company The;1144 E. Market St.;0;false;1.0;0.0;1.0
55967.0;GOODYEAR TIRE AND RUBBER CO.;1144 E MARKET ST;0;false;1.0;0.0;1.0
1352083.0;GAGE MARKETING;10000 HWY 55;0;false;1.0;0.0;1.0
1736156.0;GAGE MARKETING;10000 HIGHWAY 55;0;false;1.0;0.0;1.0
1364276.0;GAGE MARKETING GROUP LLC;10000 HIGHWAY 55 STE 300;0;false;1.0;0.0;1.0
1246073.0;GAGE MARKETING GROUP LLC;10000 HIGHWAY 55;0;false;1.0;0.0;1.0
1248284.0;GALLERY MODEL HOMES INC.;6006 NORTH FWY;0;false;1.0;0.0;1.0
1239478.0;GAMESTOP CORP;625 WESTPORT PKWY;0;false;0.9285714285714286;0.0;0.9285714285714286
1750010.0;GAMESTOP CORP;625 WESTPORT PKWY;0;false;0.9285714285714286;0.0;0.9285714285714286
1364840.0;GAMESTOP CORP;;0;false;0.9285714285714286;0.0;0.9285714285714286
1361295.0;GANDER MOUNTAIN;180 E. 5TH STREET;0;false;1.0;0.0;1.0
1364277.0;GANDER MOUNTAIN;;0;false;1.0;0.0;1.0
1246077.0;GANDER MOUNTAIN*;180 5TH ST E;0;false;0.9375;0.0;0.9375
1751408.0;GANDER MOUNTAIN*;180 5TH ST E;0;false;0.9375;0.0;0.9375
1248232.0;GANNETT CO - THE JOURNAL NEWS*;1440 BROADWAY 22ND FLOOR;0;false;0.9666666666666667;0.0;0.9666666666666667
1246079.0;GANNETT SURBURBAN NEWSPAPER;ONE GANNETT DRIVE;0;false;1.0;0.0;1.0
1255497.0;GANNETT SURBURBAN NEWSPAPERS;1 GANNETT DRIVE;0;false;0.9642857142857143;0.0;0.9642857142857143
1359679.0;GASTON ADVERTISING;730 WEST RANDOLPH;0;false;1.0;0.0;1.0
1365757.0;GATE PETROLEUM COMPANY;9540 SAN JOSE BLVD.;0;false;1.0;0.0;1.0
1361589.0;GAYLORD ENTERTAINMENT COMPANY;1 GAYLORD DR;0;false;1.0;0.0;1.0
1237502.0;GAZETTE THE (APS);1556 SALEM ROAD;0;false;1.0;0.0;1.0
1248256.0;GCI COMMUNICATION CORP.;2550 DENALI ST STE 1000;0;false;1.0;0.0;1.0
1748546.0;GE CONSUMER FINANCIAL;950 FORRER BLVD;0;false;1.0;0.0;1.0
1746602.0;GE FINANCIAL ASSURANCE;6630 W BROAD ST;0;false;1.0;0.0;1.0
1361885.0;GEGM FORWARD CORPORATION;601 WEST 26TH ST;0;false;1.0;0.0;1.0
2035525.0;ACME FOOD INC*;1149 HARRISBURG PIKE;0;false;1.0;0.0;1.0
1354602.0;ACME OF CARLISLE;1149 HARRISBURG PIKE;0;false;1.0;0.0;1.0
1752121.0;GAME STOP;625 WESTPORT PKWY;0;false;1.0;0.0;1.0
1364097.0;GALYAN'S;;0;false;1.0;0.0;1.0
1359417.0;GANNETT CO;PO BOX 59;0;false;1.0;0.0;1.0
1355331.0;GARDEN RIDGE L P   IA;19411 ATRIUM PL;0;false;1.0;0.0;1.0
1752426.0;GARDENS ALIVE;110 W ELM ST;0;false;1.0;0.0;1.0
1249356.0;GARDENS ALIVE - LOGISTICS;110 W ELM ST;0;false;1.0;0.0;1.0
1238381.0;GARDENS ALIVE INC     IA;110 W ELM ST;0;false;1.0;0.0;1.0
1246082.0;GARDENS ALIVE INC*;110 W ELM ST;0;false;1.0;0.0;1.0
1248577.0;GARFIELD GROUP-LOGISTICS;;0;false;1.0;0.0;1.0
1362209.0;GCA GROUP INC.;1350 EUCLID AVE SUITE 1500;0;false;0.9230769230769231;0.0;0.9230769230769231
1362023.0;GCF BANK;;0;false;1.0;0.0;1.0
1238942.0;ACME EAGLE INC;101 KAPPA DR;2;true;1.0;0.9333333333333333;
1256114.0;ACME FOOD INC - CARLISLE*;1149 HARRISBURG PIKE;4;true;1.0;0.92;
1750749.0;Goodyear Tire & Rubber Company The;1144 E. Market St.;2;true;1.0;1.0;
1237383.0;GOODYEAR TIRE AND RUBBER CO.;1144 E MARKET ST;2;true;1.0;1.0;
1342478.0;GAGE MARKETING;101 UNION ST;3;true;1.0;1.0;
1343350.0;GAGE MARKETING GROUP LLC;4701 KARMAN AVE;3;true;1.0;1.0;
1364608.0;GALLERY MODEL HOMES INC.;6006 NORTH FWY;2;true;1.0;1.0;
1358915.0;GAME STOP CORP;625 WESTPORT PKWY;5;true;1.0;0.9285714285714286;
1354156.0;GANDER MOUNTAIN;4567 W 80TH ST;5;true;1.0;0.9375;
1238221.0;GANNETT CO - THE JOURNAL NEWS;ONE GANNETT DRIVE;2;true;1.0;0.9666666666666667;
1362022.0;GANNETT FLEMING INC;;4;true;1.0;1.0;
1246078.0;GANNETT SURBURBAN NEWSPAPER;ONE GANNETT DRIVE;3;true;1.0;0.9642857142857143;
1236856.0;GANNETT WISCONSIN MEDIA  (APS);PO BOX 59;2;true;1.0;1.0;
1246083.0;GARDEN RIDGE POTTERY INC.;19411 ATRIUM PL;2;true;1.0;1.0;
2035467.0;GARDENS ALIVE - DO NOT USE;110 W ELM ST;5;true;1.0;1.0;
1255688.0;GASTON ADVERTISING;730 W. RANDOLPH;2;true;1.0;1.0;
1753532.0;GATE PETROLEUM COMPANY;9540 SAN JOSE BLVD;2;true;1.0;1.0;
1753521.0;GAYLORD ENTERTAINMENT COMPANY;2800 OPRYLAND DRIVE;2;true;1.0;1.0;
1237050.0;GAZETTE THE (APS);305 PROSPECT ST;2;true;1.0;1.0;
1362210.0;GCA SERVICES GROUP INC.;1350 EUCLID AVE STE 1500;2;true;1.0;0.9230769230769231;
1754891.0;GCI COMMUNICATION CORP.;2550 DENALI ST STE 1000;2;true;1.0;1.0;
1239535.0;GE CONSUMER FINANCIAL;200 NORTH MARTINGALE ROAD;2;true;1.0;1.0;
1743230.0;GE FINANCIAL ASSURANCE;200 N. MARTINGALE ROAD;2;true;1.0;1.0;
1360102.0;GEGM FORWARD CORPORATION;601 WEST 26TH ST;2;true;1.0;1.0;
