1344834.0;ACME FOOD INC--HYATTSVILLE;6300 SHERIFF RD;3;1;true;1.0;1.0
1742325.0;ACME Foods;6400 Sheriff Road;5;1;true;1.0;1.0
1362533.0;ACME IDEAS L.P.;101 WOOD ST;6;1;true;1.0;1.0
1239905.0;ACME TIGER;TORA CHABABEL LIMITEE;7;1;true;1.0;1.0
1247344.0;ACME TIGER STORES  LTD;2480 WALKLEY ROAD;8;1;true;1.0;1.0
1364839.0;GADDIS PARTNERS LTD.;1806 RIO GRANDE ST;13;1;true;1.0;1.0
1246072.0;GADSDEN TIMES INC. THE;P.O. BOX 188;14;1;true;1.0;1.0
1244404.0;GADZOOKS 21 INC;4121 INTERNATIONAL PKWY;15;1;true;1.0;1.0
1366660.0;GAIAM INC.;360 INTERLOCKEN BLVD.;18;1;true;1.0;1.0
1747708.0;GAINES STANLEY;3915 LEMMON AVE;20;1;true;1.0;1.0
1359361.0;GAINESVILLE TIMES;P.O. BOX 838;21;1;true;1.0;1.0
1755284.0;GAINSCO INC.;3333 LEE PKWY STE 1200;22;1;true;1.0;1.0
1360751.0;GALARDI GROUP INC;4440 VON KARMAN AVE;23;1;true;1.0;1.0
1342480.0;GALAXIE DISPLAYS;13501 ALONDRA BLVD;24;1;true;1.0;1.0
1246075.0;GALDE PRESS;17110 HERSHEY COURT;25;1;true;1.0;1.0
1752858.0;GALISON MUDPUPPY;28 W 44TH ST;26;1;true;1.0;1.0
1750354.0;GALLAGHER ADVERTISING;222 PARK AVE;27;1;true;1.0;1.0
1243073.0;GALLERIA COLLECTION INC;945 E LAS OLAS BLVD;28;1;true;1.0;1.0
1364096.0;GALLOWAY PLASTICS  INC;960 NORTH SHORE DR;30;1;true;1.0;1.0
1362139.0;GALLUP INC.;1001 GALLUP DR;31;1;true;1.0;1.0
1238927.0;GALT HERALD THE (APS);PO BOX 307;32;1;true;1.0;1.0
1238376.0;GALVESTON COUNTY DAILY NEW  (APS);8522 TEICHMAN RD;33;1;true;1.0;1.0
1361236.0;GAMBRO HEALTHCARE;16200 TABLE MOUNTAIN PKWY;36;1;true;1.0;1.0
1248880.0;GAMEFLY INC;5340 ALLA RD;38;1;true;1.0;1.0
1357728.0;GAMEGUARD;1301 CENTURY DRIVE;39;1;true;1.0;1.0
1358594.0;GAMEQUESTDIRECT;8322 ARTESIA BLVD. UNIT B;40;1;true;1.0;1.0
1750740.0;GameStop Corp.;625 Westport Pkwy.;41;1;true;1.0;1.0
1346574.0;GAMPPER GROUP;5811 VANDERBILT;42;1;true;1.0;1.0
1364098.0;GAMS GROUP;500 N MICHIGAN AVE;43;1;true;1.0;1.0
1244645.0;GANAHL LUMBER;1220 E BALL RD;44;1;true;1.0;1.0
1236698.0;GANNETT (APS);1100 WILSON BLVD;46;1;true;1.0;1.0
1255496.0;GANNETT CO INC INACTIVE;ROCHESTER DEMOCRAT & CHRONICLE;50;1;true;1.0;1.0
1750741.0;Gannett Co. Inc.;7950 Jones Branch Dr.;51;1;true;1.0;1.0
1362021.0;GANNETT CO. INC. [NYSE: GCI] RECORD DEPTH: 3;7950 JONES BRANCH DR.;52;1;true;1.0;1.0
1364841.0;GANNETT INC;3131 TURTLE CREEK BLVD # 1010;53;1;true;1.0;1.0
1236857.0;GANNETT MIDWEST NEWSP (APS);SHEBOYGAN PRESS;54;1;true;1.0;1.0
1238263.0;GANNETT OFFSET MINNEAPOLIS;DIV OF GANNETT CO INC. (DE);55;1;true;1.0;1.0
1247769.0;GANNETT PACIFIC PUBLICATIONS;1440 BROADWAY 22ND FLOOR;56;1;true;1.0;1.0
1255497.0;GANNETT SURBURBAN NEWSPAPERS;1 GANNETT DRIVE;57;1;true;1.0;1.0
1245767.0;GANNETT--CINCINNATI ENQUIRER;312 ELM ST;59;1;true;1.0;1.0
1236840.0;GANNETT--COURIER POST;PO BOX 5300;60;1;true;1.0;1.0
1236543.0;GANNETT--DAILY RECORD;800 JEFFERSON RD;61;1;true;1.0;1.0
1240439.0;GANNETT--STEVENS POINT JOURNAL;1200 3RD CT;62;1;true;1.0;1.0
1236544.0;GANNETT--THE COURIER NEWS;1202 RTE 22;63;1;true;1.0;1.0
1237794.0;GANNETT--THE NEWS JOURNAL;950 W BASIN RD;64;1;true;1.0;1.0
1359362.0;GANNETTE-OHIO-99;620 E SMITH RD;65;1;true;1.0;1.0
1342486.0;GANNON DESIGN;360 S GLASSELL  STE A;66;1;true;1.0;1.0
1750239.0;GANNON UNIVERSITY;109 UNIVERSITY SQ;67;1;true;1.0;1.0
1750187.0;GAP COMPANIES INC;1 Harrison Street;68;1;true;1.0;1.0
1367050.0;GARB-KO INC.;3925 FORTUNE BLVD.;69;1;true;1.0;1.0
1354658.0;GARCIA TONY;5245 MELROSE AVE;70;1;true;1.0;1.0
1736446.0;Garden Botanika;8624 154th Avenue NE;71;1;true;1.0;1.0
1751471.0;GARDEN CITY GROUP INC;105 MAXESS RD;72;1;true;1.0;1.0
1364762.0;GARDEN CITY HOSPITAL FOUNDATION;6245 INKSTER RD;73;1;true;1.0;1.0
1238072.0;GARDEN CITY TELEGRAM THE (APS);310 NORTH 7TH STREET;74;1;true;1.0;1.0
1365495.0;GARDEN FRESH RESTAURANT CORP.;15822 BERNARDO CENTER DRIVE;77;1;true;1.0;1.0
1735113.0;GARDEN STATE LIFE INS CO.;2450 S SHORE BLVD;80;1;true;1.0;1.0
1360759.0;GARDENBURGER  INC;15615 ALTON PKWY;81;1;true;1.0;1.0
1736079.0;Gardener's Supply Company;128 Intervale Road;82;1;true;1.0;1.0
1243676.0;GARDNER OIL COMPANY  INC;110 CRACKER BOX LN;84;1;true;1.0;1.0
1244268.0;GARDNER VILLAGE;1100 WEST 7800 SOUTH;85;1;true;1.0;1.0
1246084.0;GARDNER-WHITE CO. INC.;21001 GROESBECK HIGHWAY;86;1;true;1.0;1.0
1237259.0;GARFF WARNER AUTO (APS);4238 S. REDWOOD ROAD;87;1;true;1.0;1.0
1358318.0;GARLICH PRINTING;525 RUDDER ROAD;88;1;true;1.0;1.0
1365559.0;GARMIN LTD.;1200 E. 151ST ST.;89;1;true;1.0;1.0
1753031.0;GARNET HILL;231 MAIN ST;90;1;true;1.0;1.0
1362441.0;GART SPORTS;1050 W. HAMPDEN AVE.;91;1;true;1.0;1.0
1363499.0;GARY GOLD;250 N CANON DR 2F;92;1;true;1.0;1.0
1355782.0;GARY KIOUS;3645 INGLEWOOD AVE;93;1;true;1.0;1.0
