1934897.0;ACME FOODS *;1149 HARRISBURG PIKE;0;false;0.8333333333333334;0.0;0.8333333333333334
1256932.0;GOODYS FAMILY CLOTHING INC;400 GOODYS LN;0;false;0.8518518518518519;0.0;0.8518518518518519
1241058.0;GOOGLE INC;1600 AMPHITHEATRE PARKWAY;0;false;0.9090909090909091;0.0;0.9090909090909091
1365979.0;GOOGLE INC;1600 AMPHITHEATRE PARKWAY;0;false;0.9090909090909091;0.0;0.9090909090909091
1750751.0;GOOGLE INC.;1600 Amphitheatre Pkwy.;0;false;0.8181818181818181;0.0;0.8181818181818181
1336999.0;GALYAN'S TRADING COMPANY INC;2437 E MAIN ST;0;false;0.8333333333333334;0.0;0.8333333333333334
1239831.0;GANNETT WISCONSIN NEWPAPERS;PO BOX 130;0;false;1.0;0.0;1.0
1236858.0;GANNETT WISCONSIN NEWSP (APS);PO BOX 59;0;false;0.7586206896551724;0.0;0.7586206896551724
1236013.0;GANNETT WISCONSIN NEWSPAPERS;PO BOX 59;0;false;0.9642857142857143;0.0;0.9642857142857143
1236014.0;GANNETT WISCONSIN NEWSPAPERS;PO BOX 59;0;false;0.9642857142857143;0.0;0.9642857142857143
1236028.0;GANNETT WISCONSIN NEWSPAPERS;PO BOX 59;0;false;0.9642857142857143;0.0;0.9642857142857143
1236029.0;GANNETT WISCONSIN NEWSPAPERS;PO BOX 59;0;false;0.9642857142857143;0.0;0.9642857142857143
1239832.0;GANNETT WISCONSIN NEWSPAPERS;PO BOX 59;0;false;0.9642857142857143;0.0;0.9642857142857143
1239874.0;GANNETT WISCONSIN NEWSPAPERS;PO BOX 130;0;false;0.9642857142857143;0.0;0.9642857142857143
1246080.0;GANNETT WISCONSIN NEWSPAPERS;PO BOX 59;0;false;0.9642857142857143;0.0;0.9642857142857143
1236859.0;GANNETT WISCONSIN NEWSPAPERS APS;PO BOX 59;0;false;0.84375;0.0;0.84375
1236546.0;GANNETT WISCONSIN NEWSPAPERS*;PO BOX 130;0;false;0.9310344827586207;0.0;0.9310344827586207
1238141.0;GAP INC;1 HARRISON ST;0;false;0.75;0.0;0.75
1364674.0;GARDEN FRESH MARKET INC.;7150 CAPITOL DRIVE;0;false;0.7916666666666666;0.0;0.7916666666666666
1248575.0;GARDEN FRESH-LOGISTICS;15822 BERNARDO CENTER DRIVE STE A;0;false;0.7586206896551724;0.0;0.7586206896551724
1237105.0;GARDEN RIDGE LP*;19411 ATRIUM PL;0;false;0.75;0.0;0.75
1246072.0;GADSDEN TIMES INC. THE;P.O. BOX 188;0;false;0.8333333333333334;0.0;0.8333333333333334
1256111.0;ACME FOOD INC--LANDOVER*;PO BOX 7500;0;false;0.8181818181818181;0.0;0.8181818181818181
1237048.0;GANNETT--ASBURY PARK PRESS SPECIALS*;PO BOX 1550;0;false;1.0;0.0;1.0
1238927.0;GALT HERALD THE (APS);PO BOX 307;0;false;0.8181818181818181;0.0;0.8181818181818181
1276606.0;GANNETT--HOME NEWS TRIBUNE;PO BOX 1550;0;false;1.0;0.0;1.0
1241161.0;GARDEN FRESH;15822 BERNARDO CENTER DRIVE STE A;0;false;0.8181818181818181;0.0;0.8181818181818181
1339102.0;GARDEN RIDGE L P - PRE - PETITION;19411 ATRIUM PLACE STE 170;0;false;0.896551724137931;0.0;0.896551724137931
1236900.0;GASTON GAZETTE THE (APS);PO BOX 1538;0;false;0.8181818181818181;0.0;0.8181818181818181
1237682.0;GATE HOUSE MEDIA 420 - 221;PO BOX 1440;0;false;0.8181818181818181;0.0;0.8181818181818181
1244625.0;GATEHOUSE MEDIA MASS. 1 INC *;PO BOX 1500;0;false;0.9090909090909091;0.0;0.9090909090909091
1240783.0;GATEHOUSE MEDIA MASSACHUSETTS I INC;PO BOX 1500;0;false;0.9090909090909091;0.0;0.9090909090909091
1237943.0;GATEHOUSE MEDIA NE  (APS);PO BOX 1500;0;false;0.9090909090909091;0.0;0.9090909090909091
1748776.0;ACME FOODS;1149 HARRISBURG PIKE;2;true;1.0;0.8333333333333334;
1364950.0;GOODYS FAMILY CLOTHING   IA;400 GOODYS LN;2;true;1.0;0.8518518518518519;
1243242.0;GOOGLE  INC;1600 AMPHITHEATRE PKWY;4;true;1.0;0.8181818181818181;
1744776.0;GAIN INC;2211 DICKENS ROAD;2;true;1.0;0.75;
1359361.0;GAINESVILLE TIMES;P.O. BOX 838;2;true;1.0;0.8333333333333334;
1236385.0;GALYAN'S TRADING COMPANY A DIV;300 INDUSTRY DR;2;true;1.0;0.8333333333333334;
1239929.0;GANNETT ASBURY PARK PRESS TV;PO BOX 1550;9;true;1.0;0.8181818181818181;
1236857.0;GANNETT MIDWEST NEWSP (APS);SHEBOYGAN PRESS;2;true;1.0;0.7586206896551724;
1239829.0;GANNETT WISCONSIN NEWPAPERS;PO BOX 59;11;true;1.0;0.84375;
1236840.0;GANNETT--COURIER POST;PO BOX 5300;2;true;1.0;0.8181818181818181;
1241479.0;GARDEN FRESH MARKET;7150 CAPITOL DRIVE;2;true;1.0;0.7916666666666666;
1248576.0;GARDEN FRESH MARKET-LOGISTICS;7150 CAPITOL DRIVE;2;true;1.0;0.7586206896551724;
1365495.0;GARDEN FRESH RESTAURANT CORP.;15822 BERNARDO CENTER DRIVE;2;true;1.0;0.8181818181818181;
1361465.0;GARDEN RIDGE;19411 ATRIUM PLACE  SUITE 170;3;true;1.0;0.75;
